source_label,source_file,relation,target_label,target_file,confidence,context
addVisualContrastFindings(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,addVisualContrastResult(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
addVisualContrastFindings(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,scheduleLazyVisualContrast(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
addVisualContrastResult(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,addBrowserFindings(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
analyzeVisualContrast(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,collectVisualContrastCandidates(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
analyzeVisualContrast(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,waitForVisualPaint(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
analyzeVisualContrast(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,analyzeVisualContrastCandidate(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
analyzeVisualContrastCandidate(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,getDirectTextRect(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
analyzeVisualContrastCandidate(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,textSamplePoints(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
analyzeVisualContrastCandidate(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,sampleVisualBackgroundAtPoint(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
analyzeVisualContrastCandidate(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,blendRgba(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
blendRgba(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,clampByte(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
buildSelectorSegment(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,isLikelyHashedClass(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
checkBrowserDesignSystemSources(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,decodeBrowserGoogleFamily(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
checkBrowserDesignSystemSources(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,normalizeBrowserFontName(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
checkElementDesignSystemDOM(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,shouldSkipDesignElement(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
checkElementDesignSystemDOM(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,browserHasDirectText(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
checkElementDesignSystemDOM(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,browserPrimaryFont(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
checkElementDesignSystemDOM(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,browserSampleText(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
checkElementDesignSystemDOM(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,isBrowserTransparentCss(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
checkElementDesignSystemDOM(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,isBrowserDesignColorAllowed(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
checkElementDesignSystemDOM(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,browserRadiusTokens(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
checkElementDesignSystemDOM(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,isBrowserDesignRadiusAllowed(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
clearOverlays(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,disconnectLazyVisualContrastObserver(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
clearOverlays(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,detachOverlay(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
collectBrowserFindings(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,browserDesignSystemConfig(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
collectBrowserFindings(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,checkElementDesignSystemDOM(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
collectBrowserFindings(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,addBrowserFindings(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
collectBrowserFindings(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,checkBrowserDesignSystemSources(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
collectBrowserFindings(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,browserFindingsFromMap(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
collectBrowserFindingsAsync(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,collectBrowserFindings(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
collectBrowserFindingsAsync(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,addVisualContrastFindings(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
collectBrowserFindingsAsync(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,browserFindingsFromMap(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
collectVisualContrastCandidates(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,getDirectText(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
collectVisualContrastCandidates(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,getDirectTextRect(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
collectVisualContrastCandidates(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,collectVisualContrastReasons(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
collectVisualContrastCandidates(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,generateSelector(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
collectVisualContrastReasons(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,getDirectTextRect(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
enableCycleMode(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,updateCycleText(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
generateSelector(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,buildSelectorSegment(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
isBrowserDesignColorAllowed(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,browserColorsClose(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
parseObjectPosition(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,parsePositionPair(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
postSerializedFindings(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,browserFindingsFromMap(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
postSerializedFindings(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,serializeFindings(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
postSerializedFindings(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,scanResultMeta(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
renderBrowserFindings(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,serializeFindings(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
renderBrowserFindings(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,scanResultMeta(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
reportVisualContrastError(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,postExtensionError(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
repositionOverlays(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,positionOverlay(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
resolveObjectImageRect(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,parseObjectPosition(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
resolveObjectImageRect(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,parsePositionToken(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
resolvePaintedImageRect(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,parsePositionPair(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
resolvePaintedImageRect(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,parsePositionToken(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
sampleCssBackground(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,pickWorstContrastColor(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
sampleCssBackground(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,firstCssUrl(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
sampleCssBackground(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,loadVisualContrastImage(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
sampleCssBackground(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,resolvePaintedImageRect(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
sampleCssBackground(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,getLayerValue(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
sampleCssBackground(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,pointToImageSource(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
sampleCssBackground(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,sampleDrawablePixel(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
sampleImageElement(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,resolveObjectImageRect(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
sampleImageElement(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,pointToImageSource(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
sampleImageElement(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,sampleDrawablePixel(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
sampleImageElement(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,loadVisualContrastImage(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
sampleVisualBackgroundAtPoint(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,sampleImageElement(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
sampleVisualBackgroundAtPoint(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,pointToImageSource(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
sampleVisualBackgroundAtPoint(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,sampleDrawablePixel(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
sampleVisualBackgroundAtPoint(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,sampleCssBackground(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
sampleVisualBackgroundAtPoint(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,blendRgba(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
scheduleLazyVisualContrast(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,disconnectLazyVisualContrastObserver(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
scheduleLazyVisualContrast(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,waitForVisualPaint(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
scheduleLazyVisualContrast(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,analyzeVisualContrastCandidate(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
scheduleLazyVisualContrast(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,rememberVisualContrastAnalysis(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
scheduleLazyVisualContrast(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,addVisualContrastResult(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
scheduleLazyVisualContrast(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,postSerializedFindings(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
scheduleLazyVisualContrast(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,reportVisualContrastError(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
serializeFindings(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,generateSelector(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
serializeFindings(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,isElementHidden(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
shouldSkipDesignElement(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,isElementHidden(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
showSpotlight(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,getSpotlightBackdrop(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
showSpotlight(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,calls,updateSpotlightClipPath(),.agents/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,call
detectCli(),.agents/skills/impeccable/scripts/detector/cli/main.mjs,calls,readDetectionConfig(),.agents/skills/impeccable/scripts/lib/impeccable-config.mjs,EXTRACTED,call
